fuel,nems_scenario,simulation_year,breakpoint_id,wecc_consumption_breakpoint,price_surplus_adjusted
Gas,Reference,2024,8,1498539462.8809,5.1010
Gas,Reference,2024,9,1685856895.7410,5.1714
Gas,Reference,2024,10,1873174328.6011,5.2419
Gas,Reference,2024,11,2060491761.4612,5.3123
Gas,Reference,2024,12,2247809194.3213,5.3828
Gas,Reference,2024,13,2435126627.1814,5.4533
Gas,Reference,2024,14,2622444060.0415,5.5237
Gas,Reference,2024,15,2809761492.9016,5.5942
Gas,Reference,2024,16,2997078925.7618,5.6646
Gas,Reference,2024,17,3184396358.6219,5.7351
Gas,Reference,2024,18,3371713791.4820,5.8056
Gas,Reference,2024,19,3559031224.3421,5.8760
Gas,Reference,2024,20,3746348657.2022,5.9465
Gas,Reference,2024,21,,99999.0000
Gas,Reference,2025,1,188057411.9071,4.7536
Gas,Reference,2025,2,376114823.8141,4.8258
Gas,Reference,2025,3,564172235.7212,4.8979
Gas,Reference,2025,4,752229647.6283,4.9701
Gas,Reference,2025,5,940287059.5354,5.0423
Gas,Reference,2025,6,1128344471.4425,5.1145
Gas,Reference,2025,7,1316401883.3495,5.1867
Gas,Reference,2025,8,1504459295.2566,5.2589
Gas,Reference,2025,9,1692516707.1637,5.3310
Gas,Reference,2025,10,1880574119.0708,5.4032
Gas,Reference,2025,11,2068631530.9778,5.4754
Gas,Reference,2025,12,2256688942.8849,5.5476
Gas,Reference,2025,13,2444746354.7920,5.6198
Gas,Reference,2025,14,2632803766.6991,5.6920
Gas,Reference,2025,15,2820861178.6061,5.7642
Gas,Reference,2025,16,3008918590.5132,5.8363
Gas,Reference,2025,17,3196976002.4203,5.9085
Gas,Reference,2025,18,3385033414.3273,5.9807
Gas,Reference,2025,19,3573090826.2344,6.0529
Gas,Reference,2025,20,3761148238.1415,6.1251
Gas,Reference,2025,21,,99999.0000
Gas,Reference,2026,1,193277852.0793,4.8454
Gas,Reference,2026,2,386555704.1585,4.9206
Gas,Reference,2026,3,579833556.2378,4.9959
Gas,Reference,2026,4,773111408.3171,5.0711
Gas,Reference,2026,5,966389260.3964,5.1464
Gas,Reference,2026,6,1159667112.4757,5.2216
Gas,Reference,2026,7,1352944964.5549,5.2969
Gas,Reference,2026,8,1546222816.6342,5.3721
Gas,Reference,2026,9,1739500668.7135,5.4474
Gas,Reference,2026,10,1932778520.7928,5.5226
Gas,Reference,2026,11,2126056372.8720,5.5979
Gas,Reference,2026,12,2319334224.9513,5.6731
Gas,Reference,2026,13,2512612077.0306,5.7484
Gas,Reference,2026,14,2705889929.1098,5.8236
Gas,Reference,2026,15,2899167781.1891,5.8989
Gas,Reference,2026,16,3092445633.2684,5.9742
Gas,Reference,2026,17,3285723485.3477,6.0494
Gas,Reference,2026,18,3479001337.4269,6.1247
Gas,Reference,2026,19,3672279189.5062,6.1999
Gas,Reference,2026,20,3865557041.5855,6.2752
Gas,Reference,2026,21,,99999.0000
Gas,Reference,2027,1,199221294.6924,4.9459
Gas,Reference,2027,2,398442589.3848,5.0244
Gas,Reference,2027,3,597663884.0772,5.1029
Gas,Reference,2027,4,796885178.7695,5.1814
Gas,Reference,2027,5,996106473.4619,5.2599
Gas,Reference,2027,6,1195327768.1543,5.3385
Gas,Reference,2027,7,1394549062.8467,5.4170
Gas,Reference,2027,8,1593770357.5391,5.4955
Gas,Reference,2027,9,1792991652.2315,5.5740
Gas,Reference,2027,10,1992212946.9239,5.6525
Gas,Reference,2027,11,2191434241.6163,5.7310
Gas,Reference,2027,12,2390655536.3087,5.8095
Gas,Reference,2027,13,2589876831.0010,5.8880
Gas,Reference,2027,14,2789098125.6934,5.9665
Gas,Reference,2027,15,2988319420.3858,6.0450
Gas,Reference,2027,16,3187540715.0782,6.1235
Gas,Reference,2027,17,3386762009.7706,6.2020
Gas,Reference,2027,18,3585983304.4630,6.2806
Gas,Reference,2027,19,3785204599.1554,6.3591
Gas,Reference,2027,20,3984425893.8478,6.4376
Gas,Reference,2027,21,,99999.0000
Gas,Reference,2028,1,203284347.1872,5.0055
Gas,Reference,2028,2,406568694.3745,5.0857
Gas,Reference,2028,3,609853041.5617,5.1659
Gas,Reference,2028,4,813137388.7490,5.2461
Gas,Reference,2028,5,1016421735.9362,5.3263
Gas,Reference,2028,6,1219706083.1235,5.4065
Gas,Reference,2028,7,1422990430.3107,5.4867
Gas,Reference,2028,8,1626274777.4980,5.5669
Gas,Reference,2028,9,1829559124.6852,5.6471
Gas,Reference,2028,10,2032843471.8724,5.7273
Gas,Reference,2028,11,2236127819.0597,5.8075
Gas,Reference,2028,12,2439412166.2469,5.8877
Gas,Reference,2028,13,2642696513.4342,5.9679
Gas,Reference,2028,14,2845980860.6214,6.0481
Gas,Reference,2028,15,3049265207.8087,6.1283
Gas,Reference,2028,16,3252549554.9959,6.2085
Gas,Reference,2028,17,3455833902.1831,6.2887
Gas,Reference,2028,18,3659118249.3704,6.3689
Gas,Reference,2028,19,3862402596.5576,6.4491
Gas,Reference,2028,20,4065686943.7449,6.5293
Gas,Reference,2028,21,,99999.0000
Gas,Reference,2029,1,208594844.9370,5.0285
Gas,Reference,2029,2,417189689.8741,5.1100
Gas,Reference,2029,3,625784534.8111,5.1915
Gas,Reference,2029,4,834379379.7482,5.2730
Gas,Reference,2029,5,1042974224.6852,5.3545
Gas,Reference,2029,6,1251569069.6223,5.4359
Gas,Reference,2029,7,1460163914.5593,5.5174
Gas,Reference,2029,8,1668758759.4964,5.5989
Gas,Reference,2029,9,1877353604.4334,5.6804
Gas,Reference,2029,10,2085948449.3705,5.7619
Gas,Reference,2029,11,2294543294.3075,5.8434
Gas,Reference,2029,12,2503138139.2446,5.9249
Gas,Reference,2029,13,2711732984.1816,6.0064
Gas,Reference,2029,14,2920327829.1186,6.0878
Gas,Reference,2029,15,3128922674.0557,6.1693
Gas,Reference,2029,16,3337517518.9927,6.2508
Gas,Reference,2029,17,3546112363.9298,6.3323
Gas,Reference,2029,18,3754707208.8668,6.4138
Gas,Reference,2029,19,3963302053.8039,6.4953
Gas,Reference,2029,20,4171896898.7409,6.5768
Gas,Reference,2029,21,,99999.0000
Gas,Reference,2030,1,216985157.4041,5.0547
Gas,Reference,2030,2,433970314.8082,5.1389
Gas,Reference,2030,3,650955472.2123,5.2231
Gas,Reference,2030,4,867940629.6163,5.3073
Gas,Reference,2030,5,1084925787.0204,5.3915
Gas,Reference,2030,6,1301910944.4245,5.4757
Gas,Reference,2030,7,1518896101.8286,5.5599
Gas,Reference,2030,8,1735881259.2327,5.6441
Gas,Reference,2030,9,1952866416.6368,5.7283
Gas,Reference,2030,10,2169851574.0408,5.8125
Gas,Reference,2030,11,2386836731.4449,5.8967
Gas,Reference,2030,12,2603821888.8490,5.9809
Gas,Reference,2030,13,2820807046.2531,6.0651
Gas,Reference,2030,14,3037792203.6572,6.1493
Gas,Reference,2030,15,3254777361.0613,6.2334
Gas,Reference,2030,16,3471762518.4653,6.3176
Gas,Reference,2030,17,3688747675.8694,6.4018
Gas,Reference,2030,18,3905732833.2735,6.4860
Gas,Reference,2030,19,4122717990.6776,6.5702
Gas,Reference,2030,20,4339703148.0817,6.6544
Gas,Reference,2030,21,,99999.0000
Gas,Reference,2031,1,224046026.1837,5.1270
Gas,Reference,2031,2,448092052.3674,5.2143
Gas,Reference,2031,3,672138078.5510,5.3017
Gas,Reference,2031,4,896184104.7347,5.3890
Gas,Reference,2031,5,1120230130.9184,5.4763
Gas,Reference,2031,6,1344276157.1021,5.5637
Gas,Reference,2031,7,1568322183.2858,5.6510
Gas,Reference,2031,8,1792368209.4694,5.7383
Gas,Reference,2031,9,2016414235.6531,5.8257
Gas,Reference,2031,10,2240460261.8368,5.9130
Gas,Reference,2031,11,2464506288.0205,6.0003
Gas,Reference,2031,12,2688552314.2042,6.0877
Gas,Reference,2031,13,2912598340.3878,6.1750
Gas,Reference,2031,14,3136644366.5715,6.2623
Gas,Reference,2031,15,3360690392.7552,6.3497
Gas,Reference,2031,16,3584736418.9389,6.4370
Gas,Reference,2031,17,3808782445.1225,6.5243
Gas,Reference,2031,18,4032828471.3062,6.6117
Gas,Reference,2031,19,4256874497.4899,6.6990
Gas,Reference,2031,20,4480920523.6736,6.7863
Gas,Reference,2031,21,,99999.0000
Gas,Reference,2032,1,228917270.3143,5.2211
Gas,Reference,2032,2,457834540.6286,5.3110
Gas,Reference,2032,3,686751810.9429,5.4009
Gas,Reference,2032,4,915669081.2572,5.4908
Gas,Reference,2032,5,1144586351.5715,5.5807
Gas,Reference,2032,6,1373503621.8858,5.6705
Gas,Reference,2032,7,1602420892.2001,5.7604
Gas,Reference,2032,8,1831338162.5144,5.8503
Gas,Reference,2032,9,2060255432.8288,5.9402
Gas,Reference,2032,10,2289172703.1431,6.0301
Gas,Reference,2032,11,2518089973.4574,6.1199
Gas,Reference,2032,12,2747007243.7717,6.2098
Gas,Reference,2032,13,2975924514.0860,6.2997
Gas,Reference,2032,14,3204841784.4003,6.3896
Gas,Reference,2032,15,3433759054.7146,6.4794
Gas,Reference,2032,16,3662676325.0289,6.5693
Gas,Reference,2032,17,3891593595.3432,6.6592
Gas,Reference,2032,18,4120510865.6575,6.7491
Gas,Reference,2032,19,4349428135.9718,6.8390
Gas,Reference,2032,20,4578345406.2861,6.9288
Gas,Reference,2032,21,,99999.0000
Gas,Reference,2033,1,235859403.6245,5.3010
Gas,Reference,2033,2,471718807.2491,5.3944
Gas,Reference,2033,3,707578210.8736,5.4879
Gas,Reference,2033,4,943437614.4981,5.5814
Gas,Reference,2033,5,1179297018.1226,5.6749
Gas,Reference,2033,6,1415156421.7472,5.7683
Gas,Reference,2033,7,1651015825.3717,5.8618
Gas,Reference,2033,8,1886875228.9962,5.9553
Gas,Reference,2033,9,2122734632.6207,6.0488
Gas,Reference,2033,10,2358594036.2453,6.1422
Gas,Reference,2033,11,2594453439.8698,6.2357
Gas,Reference,2033,12,2830312843.4943,6.3292
Gas,Reference,2033,13,3066172247.1188,6.4226
Gas,Reference,2033,14,3302031650.7434,6.5161
Gas,Reference,2033,15,3537891054.3679,6.6096
Gas,Reference,2033,16,3773750457.9924,6.7031
Gas,Reference,2033,17,4009609861.6169,6.7965
Gas,Reference,2033,18,4245469265.2415,6.8900
Gas,Reference,2033,19,4481328668.8660,6.9835
Gas,Reference,2033,20,4717188072.4905,7.0769
Gas,Reference,2033,21,,99999.0000
Gas,Reference,2034,1,239697925.3892,5.4141
Gas,Reference,2034,2,479395850.7785,5.5102
Gas,Reference,2034,3,719093776.1677,5.6062
Gas,Reference,2034,4,958791701.5569,5.7023
Gas,Reference,2034,5,1198489626.9462,5.7984
Gas,Reference,2034,6,1438187552.3354,5.8944
Gas,Reference,2034,7,1677885477.7246,5.9905
Gas,Reference,2034,8,1917583403.1139,6.0866
Gas,Reference,2034,9,2157281328.5031,6.1826
Gas,Reference,2034,10,2396979253.8924,6.2787
Gas,Reference,2034,11,2636677179.2816,6.3748
Gas,Reference,2034,12,2876375104.6708,6.4708
Gas,Reference,2034,13,3116073030.0601,6.5669
Gas,Reference,2034,14,3355770955.4493,6.6629
Gas,Reference,2034,15,3595468880.8385,6.7590
Gas,Reference,2034,16,3835166806.2278,6.8551
Gas,Reference,2034,17,4074864731.6170,6.9511
Gas,Reference,2034,18,4314562657.0062,7.0472
Gas,Reference,2034,19,4554260582.3955,7.1433
Gas,Reference,2034,20,4793958507.7847,7.2393
Gas,Reference,2034,21,,99999.0000
Gas,Reference,2035,1,246779277.9013,5.5563
Gas,Reference,2035,2,493558555.8026,5.6570
Gas,Reference,2035,3,740337833.7039,5.7578
Gas,Reference,2035,4,987117111.6051,5.8585
Gas,Reference,2035,5,1233896389.5064,5.9592
