project_id,technology,original_dataset_id,load_area,capacity_limit,capacity_limit_conversion,connect_cost_per_mw,location_id,avg_capacity_factor
1112208,CSP_Trough_No_Storage,1112208,UT_S,85.77,43.37,85986.442513096,102663,0.217522166563927
1112209,CSP_Trough_6h_Storage,1112209,UT_S,85.77,30.26,85986.442513096,102663,0.349233218874429
1112210,Central_PV,1112210,AZ_SE,1.22,36.56,17930.0011916298,103161,0.293090565146335
1112211,CSP_Trough_No_Storage,1112211,AZ_SE,1.22,42.03,17930.0011916298,103161,0.238885216706621
1112212,CSP_Trough_6h_Storage,1112212,AZ_SE,1.22,29.47,17930.0011916298,103161,0.378026692453198
1112213,Central_PV,1112213,AZ_APS_N,13.39,32.82,76613.7448236289,102765,0.296705700203015
1112214,CSP_Trough_No_Storage,1112214,AZ_APS_N,13.39,43.93,76613.7448236289,102765,0.216219078926941
1112215,CSP_Trough_6h_Storage,1112215,AZ_APS_N,13.39,30.67,76613.7448236289,102765,0.349700522755708
1112216,Central_PV,1112216,AZ_APS_N,119.35,33.18,41549.0599210775,102678,0.298817433973787
1112217,CSP_Trough_No_Storage,1112217,AZ_APS_N,119.35,43.64,41549.0599210775,102678,0.220626054850457
1112218,CSP_Trough_6h_Storage,1112218,AZ_APS_N,119.35,30.53,41549.0599210775,102678,0.352706062817353
1112219,Central_PV,1112219,NV_N,45.55,29.41,4382.07282047253,101261,0.307358162232512
1112220,CSP_Trough_No_Storage,1112220,NV_N,45.55,43.09,4382.07282047253,101261,0.223740837909818
1112221,CSP_Trough_6h_Storage,1112221,NV_N,45.55,30.26,4382.07282047253,101261,0.35937463769064
1112222,Central_PV,1112222,NV_N,20.39,27.79,22441.712080198,100991,0.276995712167691
1112223,CSP_Trough_No_Storage,1112223,NV_N,20.39,42.03,22441.712080198,100991,0.215465172044522
1112224,CSP_Trough_6h_Storage,1112224,NV_N,20.39,29.47,22441.712080198,100991,0.342506528114155
1112225,Central_PV,1112225,OR_E,4.99,23.58,63611.7333221443,101080,0.255974057947807
1112226,CSP_Trough_No_Storage,1112226,OR_E,4.99,41.26,63611.7333221443,101080,0.176419043882421
1112227,CSP_Trough_6h_Storage,1112227,OR_E,4.99,28.97,63611.7333221443,101080,0.285363638956734
1112228,Central_PV,1112228,AZ_SE,106.36,36.79,4075.4568646692,102977,0.293542982981574
1112229,CSP_Trough_No_Storage,1112229,AZ_SE,106.36,41.77,4075.4568646692,102977,0.254605079123289
1112230,CSP_Trough_6h_Storage,1112230,AZ_SE,106.36,29.22,4075.4568646692,102977,0.402232311849317
1112231,Central_PV,1112231,NM_N,12.75,34.6,63429.6561635521,103844,0.304275866828054
1112232,CSP_Trough_No_Storage,1112232,NM_N,12.75,44.21,63429.6561635521,103844,0.216587907071919
1112233,CSP_Trough_6h_Storage,1112233,NM_N,12.75,30.81,63429.6561635521,103844,0.351719981679225
1112234,Central_PV,1112234,AZ_SE,68.61,36.79,40028.1225285705,103289,0.298352083572132
1112235,CSP_Trough_No_Storage,1112235,AZ_SE,68.61,43.09,40028.1225285705,103289,0.239586837211188
1112236,CSP_Trough_6h_Storage,1112236,AZ_SE,68.61,30.13,40028.1225285705,103289,0.380976584130138
1112237,Central_PV,1112237,AZ_APS_N,119.94,33.54,25748.0249121586,103122,0.301503973815851
1112238,CSP_Trough_No_Storage,1112238,AZ_APS_N,119.94,43.37,25748.0249121586,103122,0.242623137691782
1112239,CSP_Trough_6h_Storage,1112239,AZ_APS_N,119.94,30.39,25748.0249121586,103122,0.382066022648404
1112240,Central_PV,1112240,NM_N,41.92,34.48,43349.0189511509,103889,0.300668022984257
1112241,CSP_Trough_No_Storage,1112241,NM_N,41.92,43.64,43349.0189511509,103889,0.229308997878997
1112242,CSP_Trough_6h_Storage,1112242,NM_N,41.92,30.67,43349.0189511509,103889,0.368227352023849
1112243,Central_PV,1112243,AZ_SE,177.11,37.8,6987.6658847736,103255,0.302502054155123
1112244,CSP_Trough_No_Storage,1112244,AZ_SE,177.11,43.09,6987.6658847736,103255,0.237114786307078
1112245,CSP_Trough_6h_Storage,1112245,AZ_SE,177.11,30.13,6987.6658847736,103255,0.380963628934933
1112246,Central_PV,1112246,NV_S,1.73,31.13,82335.7498803664,101904,0.308028452667228
1112247,CSP_Trough_No_Storage,1112247,NV_S,1.73,43.37,82335.7498803664,101904,0.231588248357306
1112248,CSP_Trough_6h_Storage,1112248,NV_S,1.73,30.39,82335.7498803664,101904,0.371824425115298
1112249,Central_PV,1112249,AZ_APS_SW,66.3,36.22,31232.7919062958,102503,0.297107566885145
1112250,CSP_Trough_No_Storage,1112250,AZ_APS_SW,66.3,41.51,31232.7919062958,102503,0.265365066142695
1112251,CSP_Trough_6h_Storage,1112251,AZ_APS_SW,66.3,28.97,31232.7919062958,102503,0.417789366431509
1112252,Central_PV,1112252,CA_SCE_CEN,7.8,34.6,30468.7559463275,101437,0.315290197620665
1112253,CSP_Trough_No_Storage,1112253,CA_SCE_CEN,7.8,42.55,30468.7559463275,101437,0.268621896761415
1112254,CSP_Trough_6h_Storage,1112254,CA_SCE_CEN,7.8,29.73,30468.7559463275,101437,0.422195614127856
1112261,Central_PV,1112261,NM_S_TX_EPE,3.85,35.65,48562.2774668408,104104,0.301706115342839
1112262,CSP_Trough_No_Storage,1112262,NM_S_TX_EPE,3.85,42.55,48562.2774668408,104104,0.233001718795663
1112263,CSP_Trough_6h_Storage,1112263,NM_S_TX_EPE,3.85,29.86,48562.2774668408,104104,0.374016634817353
1112264,Central_PV,1112264,AZ_APS_N,60.49,34.37,29940.7914934498,102615,0.307438679842048
1112265,CSP_Trough_No_Storage,1112265,AZ_APS_N,60.49,43.09,29940.7914934498,102615,0.243264741081052
1112266,CSP_Trough_6h_Storage,1112266,AZ_APS_N,60.49,30.26,29940.7914934498,102615,0.38675812281621
1112273,Central_PV,1112273,WA_W,6.51,19.34,3676.43716174946,100056,0.176656462392147
1112274,CSP_Trough_No_Storage,1112274,WA_W,6.51,35.28,3676.43716174946,100056,0.0969835460707759
1112275,CSP_Trough_6h_Storage,1112275,WA_W,6.51,24.76,3676.43716174946,100056,0.159988093607306
1112318,Central_PV,1112318,MT_NE,23.12,19.11,49838.10807411,103160,0.225673220745287
1112319,CSP_Trough_No_Storage,1112319,MT_NE,23.12,39.58,49838.10807411,103160,0.129330882552513
1112320,CSP_Trough_6h_Storage,1112320,MT_NE,23.12,27.79,49838.10807411,103160,0.212741518189496
1112327,Central_PV,1112327,CA_PGE_BAY,6.18,31.25,18599.2330623939,100099,0.222487292673871
1112328,CSP_Trough_No_Storage,1112328,CA_PGE_BAY,6.18,37.82,18599.2330623939,100099,0.144404349027398
1112329,CSP_Trough_6h_Storage,1112329,CA_PGE_BAY,6.18,26.49,18599.2330623939,100099,0.233028076359018
1112345,Central_PV,1112345,CA_SCE_CEN,7.1,34.13,11753.3065248322,100804,0.294404774745462
1112346,CSP_Trough_No_Storage,1112346,CA_SCE_CEN,7.1,40.77,11753.3065248322,100804,0.245161049796804
1112347,CSP_Trough_6h_Storage,1112347,CA_SCE_CEN,7.1,28.49,11753.3065248322,100804,0.387481655468037
1112354,Central_PV,1112354,OR_WA_BPA,1.98,19.79,7441.13092028055,100307,0.233977358814272
1112355,CSP_Trough_No_Storage,1112355,OR_WA_BPA,1.98,38.04,7441.13092028055,100307,0.163763909289955
1112356,CSP_Trough_6h_Storage,1112356,OR_WA_BPA,1.98,26.7,7441.13092028055,100307,0.262816294555937
1112357,Central_PV,1112357,MT_NW,3.65,18.78,2730.79797148005,101882,0.224702407656659
1112358,CSP_Trough_No_Storage,1112358,MT_NW,3.65,39.58,2730.79797148005,101882,0.13863716571233
1112359,CSP_Trough_6h_Storage,1112359,MT_NW,3.65,27.68,2730.79797148005,101882,0.226617510679223
1112360,Central_PV,1112360,MT_NE,2.28,19.56,30523.3597927366,103291,0.231943931713142
1112361,CSP_Trough_No_Storage,1112361,MT_NE,2.28,40.53,30523.3597927366,103291,0.12340352824886
1112362,CSP_Trough_6h_Storage,1112362,MT_NE,2.28,28.49,30523.3597927366,103291,0.204247252515982
1112366,Central_PV,1112366,ID_E,8.96,22.49,37074.4652133891,102821,0.243983507689573
1112367,CSP_Trough_No_Storage,1112367,ID_E,8.96,42.29,37074.4652133891,102821,0.149854981295661
1112368,CSP_Trough_6h_Storage,1112368,ID_E,8.96,29.6,37074.4652133891,102821,0.243854141783106
1112369,Central_PV,1112369,WA_ID_AVA,3.92,18.23,12917.0596206917,101220,0.22054388319346
1112370,CSP_Trough_No_Storage,1112370,WA_ID_AVA,3.92,38.68,12917.0596206917,101220,0.14444715485959
1112371,CSP_Trough_6h_Storage,1112371,WA_ID_AVA,3.92,27.02,12917.0596206917,101220,0.234114263894977
1112378,Central_PV,1112378,WY_NE,12.83,22.01,50681.8872771693,104124,0.241376552703492
1112379,CSP_Trough_No_Storage,1112379,WY_NE,12.83,40.53,50681.8872771693,104124,0.152933250405252
1112380,CSP_Trough_6h_Storage,1112380,WY_NE,12.83,28.37,50681.8872771693,104124,0.253075098823061
1112381,Central_PV,1112381,WA_ID_AVA,3.58,19.68,2718.96517444428,101274,0.231420544055469
1112382,CSP_Trough_No_Storage,1112382,WA_ID_AVA,3.58,38.91,2718.96517444428,101274,0.152207512885844
1112383,CSP_Trough_6h_Storage,1112383,WA_ID_AVA,3.58,27.23,2718.96517444428,101274,0.243598772619865
1112384,Central_PV,1112384,WA_N_CEN,25.65,19,6216.30925417773,100756,0.238359471018802
1112385,CSP_Trough_No_Storage,1112385,WA_N_CEN,25.65,38.47,6216.30925417773,100756,0.164466381223745
1112386,CSP_Trough_6h_Storage,1112386,WA_N_CEN,25.65,27.02,6216.30925417773,100756,0.26333358318379
1112393,Central_PV,1112393,OR_WA_BPA,17.17,21.42,53750.6559403538,100733,0.231316592547604
1112394,CSP_Trough_No_Storage,1112394,OR_WA_BPA,17.17,39.82,53750.6559403538,100733,0.150667830150686
1112395,CSP_Trough_6h_Storage,1112395,OR_WA_BPA,17.17,27.79,53750.6559403538,100733,0.244009665792238
1112396,Central_PV,1112396,WA_ID_AVA,25.74,20.02,16649.4007346078,101164,0.230114810794534
1112397,CSP_Trough_No_Storage,1112397,WA_ID_AVA,25.74,39.13,16649.4007346078,101164,0.154615248594749
1112398,CSP_Trough_6h_Storage,1112398,WA_ID_AVA,25.74,27.34,16649.4007346078,101164,0.248806367866439
1112399,Central_PV,1112399,CA_PGE_N,3.4,28.54,21407.751804125,100029,0.242199382438172
1112400,CSP_Trough_No_Storage,1112400,CA_PGE_N,3.4,38.91,21407.751804125,100029,0.193464752595891
1112401,CSP_Trough_6h_Storage,1112401,CA_PGE_N,3.4,27.23,21407.751804125,100029,0.307953976652969
1112402,Central_PV,1112402,WY_NW,4.27,21.78,24323.6168223416,103563,0.253916498167274
1112403,CSP_Trough_No_Storage,1112403,WY_NW,4.27,40.77,24323.6168223416,103563,0.150762431617581
1112404,CSP_Trough_6h_Storage,1112404,WY_NW,4.27,28.49,24323.6168223416,103563,0.247649703631279
1112405,Central_PV,1112405,OR_WA_BPA,15.28,20.83,11426.9189778732,100269,0.238538789197961
1112406,CSP_Trough_No_Storage,1112406,OR_WA_BPA,15.28,38.04,11426.9189778732,100269,0.172098189890411
1112407,CSP_Trough_6h_Storage,1112407,OR_WA_BPA,15.28,26.6,11426.9189778732,100269,0.273988940558218
1112408,Central_PV,1112408,ID_E,11.31,23.71,17448.6029506111,102930,0.233994680126816
1112409,CSP_Trough_No_Storage,1112409,ID_E,11.31,42.03,17448.6029506111,102930,0.158297738035389
1112410,CSP_Trough_6h_Storage,1112410,ID_E,11.31,29.47,17448.6029506111,102930,0.256552978199773
1112414,Central_PV,1112414,AZ_SE,15.62,37.13,32246.0478102038,103445,0.300272557632978
1112415,CSP_Trough_No_Storage,1112415,AZ_SE,15.62,42.82,32246.0478102038,103445,0.239953698803653
1112416,CSP_Trough_6h_Storage,1112416,AZ_SE,15.62,29.99,32246.0478102038,103445,0.380451029214612
1112417,Central_PV,1112417,MT_SE,20.23,21.42,42671.5946463621,103579,0.233940566424532
1112418,CSP_Trough_No_Storage,1112418,MT_SE,20.23,40.29,42671.5946463621,103579,0.140429876164384
1112419,CSP_Trough_6h_Storage,1112419,MT_SE,20.23,28.25,42671.5946463621,103579,0.23389393873516
1112420,Central_PV,1112420,NV_N,101.51,25.06,83845.6175110193,101446,0.259124008193211
1112421,CSP_Trough_No_Storage,1112421,NV_N,101.51,41.77,83845.6175110193,101446,0.177802511029682
1112422,CSP_Trough_6h_Storage,1112422,NV_N,101.51,29.22,83845.6175110193,101446,0.288164138689498
1112423,Central_PV,1112423,ID_E,6.91,22.61,36901.192827854,102881,0.249809808782857
1112424,CSP_Trough_No_Storage,1112424,ID_E,6.91,42.03,36901.192827854,102881,0.163020362393837
1112425,CSP_Trough_6h_Storage,1112425,ID_E,6.91,29.47,36901.192827854,102881,0.264516564960049
1112426,Central_PV,1112426,WY_NE,28.98,22.61,28937.4775977453,104057,0.24740570731826
1112427,CSP_Trough_No_Storage,1112427,WY_NE,28.98,41.01,28937.4775977453,104057,0.15396670377169
1112428,CSP_Trough_6h_Storage,1112428,WY_NE,28.98,28.73,28937.4775977453,104057,0.252887596036528
1112429,Central_PV,1112429,ID_S_OR_E,7,25.06,49079.6149293914,101945,0.252081944598109
1112430,CSP_Trough_No_Storage,1112430,ID_S_OR_E,7,42.03,49079.6149293914,101945,0.167287214296805
1112431,CSP_Trough_6h_Storage,1112431,ID_S_OR_E,7,29.47,49079.6149293914,101945,0.271181990636987
1112432,Central_PV,1112432,WY_SE,7.95,23.1,20328.6374738467,104004,0.24953012401701
1112433,CSP_Trough_No_Storage,1112433,WY_SE,7.95,41.26,20328.6374738467,104004,0.155995554979452
1112434,CSP_Trough_6h_Storage,1112434,WY_SE,7.95,28.97,20328.6374738467,104004,0.257104801781964
1112435,Central_PV,1112435,AZ_SE,17.33,37.8,41667.578169674,103487,0.295468706255239
1112436,CSP_Trough_No_Storage,1112436,AZ_SE,17.33,43.09,41667.578169674,103487,0.222689651751143
1112437,CSP_Trough_6h_Storage,1112437,AZ_SE,17.33,30.26,41667.578169674,103487,0.356064783931508
1112438,Central_PV,1112438,UT_N,5.87,27.05,56944.9457446088,103625,0.260251787898252
1112439,CSP_Trough_No_Storage,1112439,UT_N,5.87,42.82,56944.9457446088,103625,0.163978782839041
1112440,CSP_Trough_6h_Storage,1112440,UT_N,5.87,29.99,56944.9457446088,103625,0.271212312795662
1112441,Central_PV,1112441,CA_PGE_CEN,2.5,31.61,1564.6550969574,100154,0.238056226750035
1112442,CSP_Trough_No_Storage,1112442,CA_PGE_CEN,2.5,38.91,1564.6550969574,100154,0.178091579644977
1112443,CSP_Trough_6h_Storage,1112443,CA_PGE_CEN,2.5,27.23,1564.6550969574,100154,0.286990227261418
1112444,Central_PV,1112444,WY_SW,7.71,25.8,5074.40108963425,103428,0.26824548875242
1112445,CSP_Trough_No_Storage,1112445,WY_SW,7.71,42.82,5074.40108963425,103428,0.176393878154111
1112446,CSP_Trough_6h_Storage,1112446,WY_SW,7.71,30.13,5074.40108963425,103428,0.289077810753425
1112447,Central_PV,1112447,OR_E,1.12,25.06,36094.5385684124,100946,0.260678495922072
1112448,CSP_Trough_No_Storage,1112448,OR_E,1.12,41.51,36094.5385684124,100946,0.179484030781964
1112449,CSP_Trough_6h_Storage,1112449,OR_E,1.12,29.1,36094.5385684124,100946,0.290766901627855
1112450,Central_PV,1112450,WY_NW,11.2,24.81,34433.7383584641,103731,0.255942055784252
1112451,CSP_Trough_No_Storage,1112451,WY_NW,11.2,42.55,34433.7383584641,103731,0.161972347058219
1112452,CSP_Trough_6h_Storage,1112452,WY_NW,11.2,29.73,34433.7383584641,103731,0.270142409083335
1112456,Central_PV,1112456,OR_E,21.35,24.94,13674.7519386479,100727,0.249495624879699
1112457,CSP_Trough_No_Storage,1112457,OR_E,21.35,41.51,13674.7519386479,100727,0.166562818864155
1112458,CSP_Trough_6h_Storage,1112458,OR_E,21.35,29.1,13674.7519386479,100727,0.270410875510274
1112459,Central_PV,1112459,ID_E,41.76,25.18,6792.38735998763,102897,0.24956822332027
1112460,CSP_Trough_No_Storage,1112460,ID_E,41.76,41.77,6792.38735998763,102897,0.172408927391552
1112461,CSP_Trough_6h_Storage,1112461,ID_E,41.76,29.22,6792.38735998763,102897,0.281932322531965
1112462,Central_PV,1112462,UT_N,3.25,28.04,9648.11668762883,102858,0.267034078652961
1112463,CSP_Trough_No_Storage,1112463,UT_N,3.25,42.55,9648.11668762883,102858,0.183074886262558
1112464,CSP_Trough_6h_Storage,1112464,UT_N,3.25,29.86,9648.11668762883,102858,0.297020228710047
1112465,Central_PV,1112465,NV_N,54.42,27.42,27141.0095682553,101035,0.266789188592369
1112466,CSP_Trough_No_Storage,1112466,NV_N,54.42,41.51,27141.0095682553,101035,0.181990338059361
1112467,CSP_Trough_6h_Storage,1112467,NV_N,54.42,29.1,27141.0095682553,101035,0.290865535344751
1112468,Central_PV,1112468,NM_N,2.83,34.48,65923.8254514691,103828,0.301509790618957
1112469,CSP_Trough_No_Storage,1112469,NM_N,2.83,44.21,65923.8254514691,103828,0.216337533742009
1112470,CSP_Trough_6h_Storage,1112470,NM_N,2.83,30.95,65923.8254514691,103828,0.350771546905251
1112471,Central_PV,1112471,UT_N,14.15,26.42,6503.03347070325,102807,0.259441267786687
1112472,CSP_Trough_No_Storage,1112472,UT_N,14.15,41.01,6503.03347070325,102807,0.188736590836759
1112473,CSP_Trough_6h_Storage,1112473,UT_N,14.15,28.73,6503.03347070325,102807,0.299969721550227
1112474,Central_PV,1112474,UT_N,25.3,26.92,4567.43349179371,102628,0.254593828107765
1112475,CSP_Trough_No_Storage,1112475,UT_N,25.3,41.51,4567.43349179371,102628,0.168710032711188
1112476,CSP_Trough_6h_Storage,1112476,UT_N,25.3,29.1,4567.43349179371,102628,0.270990588703768
1112477,Central_PV,1112477,CA_PGE_N,51.88,30.02,3151.35727054605,100135,0.246158152661912
1112478,CSP_Trough_No_Storage,1112478,CA_PGE_N,51.88,37.41,3151.35727054605,100135,0.196739496380138
1112479,CSP_Trough_6h_Storage,1112479,CA_PGE_N,51.88,26.09,3151.35727054605,100135,0.311238791289955
1112480,Central_PV,1112480,CA_PGE_N,31.06,29.9,16472.7589401343,100153,0.247433234723888
1112481,CSP_Trough_No_Storage,1112481,CA_PGE_N,31.06,37.41,16472.7589401343,100153,0.200742078494293
1112482,CSP_Trough_6h_Storage,1112482,CA_PGE_N,31.06,26.19,16472.7589401343,100153,0.317530614234019
1112483,Central_PV,1112483,OR_E,7.15,24.69,14036.4374016831,100123,0.249468940025251
1112484,CSP_Trough_No_Storage,1112484,OR_E,7.15,40.77,14036.4374016831,100123,0.178148724744292
1112485,CSP_Trough_6h_Storage,1112485,OR_E,7.15,28.49,14036.4374016831,100123,0.287421135332193
1112486,Central_PV,1112486,WY_SE,12.09,25.06,29133.3468743795,103741,0.25633990558236
1112487,CSP_Trough_No_Storage,1112487,WY_SE,12.09,42.55,29133.3468743795,103741,0.162645762915527
1112488,CSP_Trough_6h_Storage,1112488,WY_SE,12.09,29.86,29133.3468743795,103741,0.269117629561644
1112489,Central_PV,1112489,CO_SW,7.67,30.02,19577.4595158801,103776,0.264929222718764
1112490,CSP_Trough_No_Storage,1112490,CO_SW,7.67,44.21,19577.4595158801,103776,0.166170067436074
1112491,CSP_Trough_6h_Storage,1112491,CO_SW,7.67,30.95,19577.4595158801,103776,0.275219643412102
1112492,Central_PV,1112492,AZ_APS_N,9.96,34.48,18304.7800744252,102771,0.296938336411972
1112493,CSP_Trough_No_Storage,1112493,AZ_APS_N,9.96,43.09,18304.7800744252,102771,0.225486841305937
1112494,CSP_Trough_6h_Storage,1112494,AZ_APS_N,9.96,30.26,18304.7800744252,102771,0.358669643251141
1112495,Central_PV,1112495,CA_PGE_CEN,15.34,32.1,15514.9630668734,100184,0.253711898356666
1112496,CSP_Trough_No_Storage,1112496,CA_PGE_CEN,15.34,39.13,15514.9630668734,100184,0.199014341641552
1112497,CSP_Trough_6h_Storage,1112497,CA_PGE_CEN,15.34,27.34,15514.9630668734,100184,0.319651393963472
1112498,Central_PV,1112498,OR_E,3.83,25.31,26514.5118840914,100537,0.257801429451376
1112499,CSP_Trough_No_Storage,1112499,OR_E,3.83,41.77,26514.5118840914,100537,0.177307102929224
1112500,CSP_Trough_6h_Storage,1112500,OR_E,3.83,29.35,26514.5118840914,100537,0.283347151128998
1112501,Central_PV,1112501,OR_W,2.59,25.93,30038.3483609402,100054,0.258372091253902
1112502,CSP_Trough_No_Storage,1112502,OR_W,2.59,40.53,30038.3483609402,100054,0.189529158472603
1112503,CSP_Trough_6h_Storage,1112503,OR_W,2.59,28.25,30038.3483609402,100054,0.302306135767123
1112504,Central_PV,1112504,UT_N,6.02,26.67,34433.9227497424,102471,0.264911866027652
1112505,CSP_Trough_No_Storage,1112505,UT_N,6.02,41.77,34433.9227497424,102471,0.188558575438357
1112506,CSP_Trough_6h_Storage,1112506,UT_N,6.02,29.35,34433.9227497424,102471,0.303180574913245
1112507,Central_PV,1112507,CO_DEN,28.27,28.91,3289.43875146231,104276,0.268776106372258
1112508,CSP_Trough_No_Storage,1112508,CO_DEN,28.27,42.55,3289.43875146231,104276,0.174274111378996
1112509,CSP_Trough_6h_Storage,1112509,CO_DEN,28.27,29.86,3289.43875146231,104276,0.286916063118722
1112510,Central_PV,1112510,WY_SW,12.79,25.43,20285.9202311417,103226,0.257158038848395
1112511,CSP_Trough_No_Storage,1112511,WY_SW,12.79,42.82,20285.9202311417,103226,0.166642654444065
1112512,CSP_Trough_6h_Storage,1112512,WY_SW,12.79,29.99,20285.9202311417,103226,0.273689643415524
1112513,Central_PV,1112513,NV_N,4.4,26.67,16780.8700523258,101166,0.256095777637224
1112514,CSP_Trough_No_Storage,1112514,NV_N,4.4,42.03,16780.8700523258,101166,0.177974420093607
1112515,CSP_Trough_6h_Storage,1112515,NV_N,4.4,29.35,16780.8700523258,101166,0.286588408053654
1112516,Central_PV,1112516,OR_E,3.81,25.18,39013.3525801341,100678,0.262764349092985
1112517,CSP_Trough_No_Storage,1112517,OR_E,3.81,41.77,39013.3525801341,100678,0.181373437561644
1112518,CSP_Trough_6h_Storage,1112518,OR_E,3.81,29.22,39013.3525801341,100678,0.292361279724888
1112519,Central_PV,1112519,WY_SW,44.19,25.8,15816.7735758715,103541,0.275002500739141
1112520,CSP_Trough_No_Storage,1112520,WY_SW,44.19,43.09,15816.7735758715,103541,0.174910892449773
1112521,CSP_Trough_6h_Storage,1112521,WY_SW,44.19,30.13,15816.7735758715,103541,0.288086478392696
1112522,Central_PV,1112522,ID_S_OR_E,71.74,24.44,10330.3822528284,101824,0.266876064886497
1112523,CSP_Trough_No_Storage,1112523,ID_S_OR_E,71.74,41.26,10330.3822528284,101824,0.190423482069634
1112524,CSP_Trough_6h_Storage,1112524,ID_S_OR_E,71.74,28.97,10330.3822528284,101824,0.304440367598175
1112528,Central_PV,1112528,UT_N,29.85,27.67,23527.8277690405,103429,0.272873607675288
